The Family,"[mafia, witness protection, fbi, teenager, normandy france, written by director, burying a dead body, blood, showdown, shootout, explosion, career criminal, conspiracy, boyfriend girlfriend relationship, crime boss, barking dog, stabbed to death, gun f, f word, dog, attempted rape, high school, dynamite explosion, stakeout, informant, mother daughter relationship, man bitten by a dog, corpse, teen violence, federal agent, school teacher, newspaper, pump action shotgun, firearm, village, film society, hit with a baseball bat, flashback, uzi, father daughter relationship, barking, rocket launcher, beating, machine gun, shot to death, murder, school newspaper, bully, black comedy, organized crime, dead body, mob hit, father son relationship, husband wife relationship, punch in nose, punched in the face, bloody nose, violence, plumber, hitman, teacher, brother sister relationship, family relationships, exploding house, profanity, italian american, foot chase, mother son relationship, brutality, teacher student relationship, strangulation, hit by a car, machete, typewriter, rejection, independent film, based on book]"
Carrie,"[terror, outcast, prom, shy girl, villainess played by lead actress, sledgehammer, domineering mother, stabbing, cruel mother, one word title, imax version, anger, female slaps female, evil power, sewing machine, troubled teenage girl, cracked mirror, pig, washing, youtube, horror movie remake, schoolgirl, telekinesis, psionic power, religious fanatic, teenage prankster, piggery, teacher student relationship, crown, hostility, coming of age, high school dance, rose, surrealism, teen love, woman kills woman, fright, classroom, cemetery, 17 year old, knocked unconscious, gas station, cruelty, bullying, killing, cross, classmate, depression, u""lords prayer"", school dance, matricide, whistle, covered in blood, deranged, poetry, locker room, inferiority complex, humiliation, long hair, death, tease, mother murders daughter, abuse of power, bully, nerd, mother versus daughter, religious zealot, loner, woman stabbed, stabbed in the back, massacre, school teacher, overprotective parent, prom night, deeply disturbed person, teenage girl, female teacher, pray, death by falling object, night, prom queen, daughter murders mother, teenage alienation, banging head in wall, bible, grave, giving birth, alienation, burning school, party dress, female protagonist, violence, supernatural power, explosion, punishment, gym teacher, teenager, f word, teacher, suicide, mother daughter relationship, female student, bucket of blood, car, female bully, tampon, exploding car, bicycle, mass murder, teenage sexuality, stage, prom dress, homicide, school, sexual humiliation, locked door, laughing, menstruation, water, mass death, dance, shyness, suspense, sinister, principal, murder, multiple stabbing, cyberbullying, high school student, slap, stabbed in the hand, pig blood, school principal, high school love, woman on fire, tragedy, panic, vengeance, earthquake, swimming pool, sadness, tragic villainess, adolescence, adolescent romance, dancing, teen movie, school life, stabbed in back, cruel joke, bucket, gym class, gym, teenage pregnancy, bloodbath, female psychopath, teenage daughter, death of title character, bad mother, graveyard, menstrual blood, psychic power, remake, danger, fire, fear, library, teenage sex, burning house, class, face slap, teen angst, disturbed individual, high school prom, closet, blood, shower, stabbed to death, bedroom, collapsing house, kissing, water volleyball, destruction, public humiliation, bad girl, electrocution, religion, slapping, gore, rape, prayer, revenge, high school, screaming, child abuse, student, knife, single mother, paranormal phenomena, teenage romance, prom king, based on the works of stephen king, taunting, psychological trauma, death of mother, based on book, based on novel, character name in title, title spoken by character, surprise ending]"
Walking with Dinosaurs 3D,[based on tv series]
Texas Chainsaw 3D,"[texas, road trip, massacre, mansion, baby, double barreled shotgun, slow motion scene, revelation, person on fire, cousin cousin relationship, house fire, falling down stairs, interracial relationship, pump action shotgun, hung from a hook, shootout, head bashed in, woman in bra and panties, shot in the chest, impalement, killed in a chipper, young version of character, angry mob, bare chested male, hitchhiker, police station, trail of blood, 3d sequel to 2d film, interracial romance, stabbed in the stomach, mayor, severed head, wine cellar, scene during opening credits, u""character repeating someone elses dialogue"", severed face, shot through a wall, characters killed one by one, scenes from a previous film, open grave, hit by a car, blood splatter, duct tape gag, achilles tendon cut, hiding in a coffin, leatherface, sequel, murder of a police officer, stabbed with a meat hook, severed leg, skinning, adopted girl, lawyer, cheating boyfriend, corpse, deputy, shot in the forehead, photograph, flashback, corrupt cop, father son relationship, returning character killed off, shot to death, woman wearing black lingerie, 3 dimensional, car crash, dead body in freezer, scene after end credits, hatchet, playing pool, death of grandmother, slasher flick, necklace, hacked to death, shot in the head, revenge, shotgun, duct tape over mouth, crotch grab, gate, group photograph, topless female nudity, pool table, critically bashed, 1970s, bar, stabbed in the chest, dismemberment, sheriff, chainsaw, breast kissing, supermarket, vinyl, slaughterhouse, interracial kiss, ferris wheel, chain link fence, gore, meat grinder, 1990s, marijuana joint, rain, torso cut in half, barn, kicked in the face, pistol, hidden door, bound and gagged, kicking a woman in the head, foot chase, graveyard, murder, hit with a hammer, stabbed in the back, woman undressing for a man, stabbed to death, masked man, knocked out, stabbed with a pitchfork, beaten to death, carnival, cemetery, chainsaw murder, severed hand, cut into pieces, molotov cocktail, severed finger, shot in the back, scar, blood trail, bone]"
R.I.P.D.,"[undead, partner, police, drug dealer, gold, rooftop, vortex, shotgun, laser gun, shootout, shot to death, jail cell, giant, stylized violence, acronym in title, car chase, box office flop, car crash, giant monster, boston massachusetts, police station, kidnapping, deception, exploding body, gatling gun, detective, police chase, time freeze, relic, good versus evil, jumping from height, machine gun, part computer animation, escape, wisecrack humor, police funeral, videotape, locker room, surrealism, baseball stadium, cemetery, car accident, police detective, outlaw, action hero, disguise, fist fight, damsel in distress, exploding car, body landing on a car, martial arts, interrogation, jogging, artifact, female captain, police captain, race against time, monster, no opening credits, gunfight, police corruption, based on comic book, apartment, nonlinear timeline, warrior, murder, held at gunpoint, arrest, buddy cop, restaurant, entire title is capitalized acronym, hit by a car, critically bashed, police brutality, anti hero, collapsing building, jumping through a window, end of the world, crashing through a window, demon, revolver, chase, hostage, betrayal, supernatural, stadium, hand to hand combat, pistol, spirit, parking garage, informant, dark horse comics, corrupt cop, buddy comedy, meth lab, fight, hit by a bus, dreadlocks, impersonating a police officer, abandoned warehouse, foot chase, funeral, supernatural power, megalomaniac, police officer killed, death, two man army, armenian, giant creature, based on comic, handcuffs, news report, death of husband, dual wield, ak 47, gunslinger, falling from height, creature, secret identity, portal, jogger, training, gun f, torture, explosion, husband wife relationship, rescue, swat team, shot in the chest, obesity, violence, brawl, world domination, title spoken by character]"
Blue Jasmine,"[two word title, interior design, san francisco bay, grocery store checkout clerk, narcissism, sister sister relationship, lie, dental receptionist, san francisco california, watching boxing on tv, self deception, narcissistic personality disorder, drinking vodka, adultery, wystones tea, computer class, color in title, tea, sexual harassment, tragedy, cheating husband, suicide, caught in a lie, dentist, workplace harassment, investment fraud, flower in title, reference to chuck e. cheese, mental illness, flashback, fifth avenue manhattan new york city, plant in title, xanax, riches to rags]"
Kevin Hart: Let Me Explain,"[stockholm sweden, oslo norway, scene during end credits, fire, tour bus, birmingham england, reference to twitter, finger gun, performer name in title, stand up comedian, stadium, amsterdam netherlands, london england, reference to youtube, montreal quebec canada, copenhagen denmark, american abroad, stand up comedy, reference to jay z, comedy tour, madison square garden manhattan new york city, subtitled scene, toronto ontario canada, divorce, vancouver british columbia canada, reference to spiderman, lying, character name in title]"
Side Effects,"[psychiatrist, sleepwalking, side effect, suicide attempt, hospital, medication, doctor, investigation, death, medical misconduct, lawyer, two word title, mental patient, slow motion scene, u""character repeating someone elses dialogue"", lesbian kiss, release from prison, electroshock therapy, manipulation, courtroom, wearing a sound wire, murder trial, rain, arrest, murder, flashback, female frontal nudity, woman slaps a man, pharmaceutical company, stabbed to death, blackmail, reference to albert einstein, depression, woman on top, unsubtitled foreign language, clinical trial, pharmaceutical industry, mother in law daughter in law relationship, nonlinear timeline, trail of blood, face slap, boat, laptop computer, reference to paul mccartney, psychiatric treatment, haitian, greenwich connecticut, pharmacy, manhattan new york city, woman with glasses, subway station, prison visit, conspiracy, stabbed in the back, bare chested male, revenge, wife murders husband, psychiatric evaluation, photograph, placebo, stock fraud, apartment, police station, psychiatrist patient relationship, car crash, topless female nudity, plea bargain, fbi agent, anxiety, lesbian, stabbed in the stomach, zoloft, marital separation, mental institution, deception, district attorney, husband wife relationship, bilingualism, funeral, injection, death of son, title spoken by character, surprise ending]"
Scary Movie 5,"[ballet, toilet humor, pole dancing, falling out of bed, thrown through the air, flatulence, slip and fall, masturbation, genuflecting, woman doing splits, crawling on hands and knees, hit by a falling object, biting leg, possessed girl, sequel, lesbian sex, ginger cat, guillotine, pokies, severed leg, ceiling fan, pregnancy test, outtakes during end credits, martini, walking in the woods, face on a milk carton, writing on a mirror, woman wearing black lingerie, woman using crutches, twerking, cabin in the woods, shared dream, actress playing herself, german shepherd, walking on water, critically bashed, talking animal, parody, cardboard box, sticking out tongue, car explosion, giant joint, severed arm, incense, electronic money transfer, fifth part, female masturbation, little black dress, female in a shower, two in a shower, spoof, fire extinguisher, playing an electric bass]"
The Mortal Instruments: City of Bones,"[demon, shadowhunter, vampire, warlock, teenager, new york city, garden, flower blosoming, scar, half human, hotel, entranced, mother daughter relationship, adult as child, monk, suspended by chains, mini skirt, box office flop, blood, brooklyn new york city, midnight, demon hunter, crow, hit with a shovel, new york cityscape, sketch, downworlder, werewolf, fire extinguisher, beam of energy, tattoo, night club, psychic reading, supernatural power, poetry reading, birthday, bird, supernatural romance, tied to a chair, turning water into ice, flower, love triangle, vision, sword, interrogation, kiss, portal, explosion, reference to johann sebastian bach, hooded man, flame thrower, butterfly, painting, replica, candle, red ball, break door in, painter, body part in title, critically bashed, suicide, skull, tarot card, abduction, fake death, teenage love, playing piano, rave, place name in title, basement, hit with a frying pan, symbol, half human half angel, good versus evil, broken sunglasses, heroine, cup, blocking a door with a chair, dog, firefly, chained to a chair, based on young adult novel, security officer, little black dress, rottweiler, cappuccino, caught in the rain, stairway, necklace, betrayal, post it note, woman changing clothes, vampire versus werewolf, lance, arsenal, angel, drawing on a fogged mirror, pentagram inscribed in a pentagon, sunrise, 16th birthday, frying pan, bead curtain, pedestrian bicycle collision, barefoot woman, refrigerator, murder, camera shot of feet, cemetery, witch, death of mother]"
Delivery Man,"[children, sperm donor, pater familias, remake with original writer, remake by original director, remake of canadian film, remake, artificial insemination, biological father]"
Grudge Match,"[rich, italian, retired, money, rematch, dishonesty, present day, broke, rivalry, past, training, hot romance, elderly, promoter, irish, ring, boxer, payoff]"
One Direction: This Is Us,"[concert footage, help, closet, crying, talent show, love, childhood memories, reference to the doors, englishman abroad, hate, heart broken, trapped, reference to keith richards, love bite, boy band, singing in a car, reference to iron maiden, british pop, money, bromance]"
Kick-Ass 2,"[high school, vigilante, revenge, superhero, assassin, teenager, costume, fight, sadist, pool table, bulletproof vest, lifting person in the air, female bodybuilder, masked hero, shot in the shoulder, voice over narration, battle, returning character with different actor, elevator, text messaging, gash in the face, child with a gun, media coverage, martial arts, crime boss, nonlinear timeline, gas mask, bar, internet, superhero team, death, blood splatter, close up of eyes, motorcycle, husband wife relationship, reluctant hero, bare breasts, based on comic, brutality, police, profanity, police officer shot, shot in the head, cell phone, anti heroine, baton, target practice, bully, adrenaline, attempted robbery, newspaper headline, returning character killed off, child in peril, italian american, dual wield, electrocution, gay character, orphan, vigilante group, card game, uncle nephew relationship, killed with a lawnmower, e mail, child swearing, beaten to death, sword fight, police station, pole dancer, stabbed in the chest, ex convict, masked man, animal attack, knife throwing, shark, sociopath, jock, henchman, detective, falling through a rooftop window, masturbation, knife, sequel, crime fighter, shot in the back, f word, fertilizer bomb, mixed martial arts, bodyguard, boxing ring, one woman army, born again christian, training, female assassin, projectile vomiting, brawl, matricide, tanning bed, violence, sword, mansion, scene after end credits, severed head, deception, brooklyn bridge, exploding car, arrest, masked woman, woman punching a man, montage, gunfight, police officer killed, slow motion scene, reference to twitter, coming of age, wig, prisoner, tattoo, suburbia, handcuffs, pistol, cape, icon comics, convenience store robbery, punched in the stomach, threatened with a knife, u""looking at ones self in a mirror"", disguise, bare chested male, robbery, stabbed in the face, dominatrix uniform, kicked in the face, defecation, fish tank, u""woman breaks mans neck"", topless female nudity, stabbed in the hand, severed hand, bully comeuppance, falling from height, accidental killing, anal beads, jail cell, flatulence, gangster, 15 year old, shot in the leg, new york city, prostitute, based on comic book, severed foot, hit with a brick, stick fight, mother son relationship, woman kills man, hit by a car, chase, strong woman, prison visit, masked vigilante, sex slave, fist fight, gay slur, stylized violence, ak 47, female warrior, swimming pool, warehouse, vomit, black comedy, rescue, reference to stan lee, stabbed in the eye, teacher, blood, explosion, homemade explosive, hypodermic needle, stabbed in the neck, eye patch, teenage heroine, surprise after end credits, high school student, stabbed in the arm, lawnmower, unlikely hero, breaking neck with legs, ex kgb, self referential, machete, beating, held at gunpoint, flashback, sex in bathroom, heroism, wisecrack humor, guardian, homosexual undertones, superheroine, stabbed to death, reference to youtube, father son relationship, freeze frame, dog, russian, tough girl, stabbed in the leg, stabbed in the back, psychopath, hand to hand combat, corpse, second part, reference to batman, stabbed in the head, shot in the chest, kidnapping, female killer, crime scene, lens flare, boyfriend girlfriend relationship, hit in the crotch, swear jar, kicked in the crotch, blood spatter, punched in the face, stabbed in the throat, prison, punched in the crotch, news report, foot chase, machine gun, pimp, reference to justin bieber, switchblade, american flag, body landing on a car, convenience store, subtitled scene, shot in the face, ex gangster, stabbed in the shoulder, showdown, first kiss, gore, rooftop, vulgarity, hospital, knife fight, assault rifle, torture, child hero, interrogation, action heroine, rikers island new york city, marvel comics, kicked in the stomach, shot through a window, grenade launcher, van, severed leg, decapitation, face slap, gymnasium, attempted rape, photograph, shootout, shot to death, catfight, murder, stabbed in the forehead, spear, fantasy sequence, camera focus on female butt, taxi, pool cue, neck breaking, former assassin, hot dog stand, teenage hero, hostage, stepfather stepdaughter relationship, scene during opening credits, friendship, funeral, nunchucks, betrayal, murder of a police officer, severed arm, man punching a woman, gas grenade, police detective, taser, u""character repeating someone elses dialogue"", costumed hero, cemetery, alter ego, bikini, boy band, stabbed in the foot, satire, battlefield, hit with a baseball bat, home invasion, desert eagle, shotgun, reference to facebook, organized crime, warrior, baseball bat, henchwoman, death of father, death of friend, death of mother, character name in title, surprise ending]"
August: Osage County,"[place name in title, tony award source, child abuse, county, adultery, county name in title, suicide, dysfunctional family, sibling rivalry, lesbian slur, alcoholism, incest, addiction, based on play]"
Rush,"[1970s, austrian, formula 1, playboy, world champion, punched in the stomach, sex in airplane, supermodel, lens flare, beating, sex in shower, mount fuji, bare chested male, infidelity, freeze frame, friendship between men, topless female nudity, motorsport, london england, u""characters point of view camera shot"", racecar driver, driving, vomit, monaco, brother brother relationship, new york, reference to richard burton, punched in the face, nonlinear timeline, slow motion scene, u""character repeating someone elses dialogue"", englishman, vienna austria, burnt face, briton abroad, ibiza, husband wife relationship, subtitled scene, south africa, sex standing up, broken leg, japanese flag, car racing, gay kiss, car crash, argument, nude swimming, split screen, burning car, female rear nudity, critically acclaimed, burn victim, trophy, vinyl, press conference, sex with nurse, brazil, blood on face, belgium, spain, singing in a car, blood, voice over narration, fire, race car, marijuana joint, flashback, france, mechanic, year 1976, germany, divorce, undressing, party, what happened to epilogue, race track, professional rivalry, hospital, rain, raised middle finger, austrian accent, doctor, nurburgring germany, manager, voting, male rear nudity, italy, year 1970, competitiveness, tokyo japan, meeting, car trouble, reference to elizabeth taylor, boyfriend girlfriend relationship, camera focus on female butt, year 1975]"
The Host,"[alien, truck crash, jumping into water, fistfight, dog pulling a skateboard, kicking in a door, harvest, hearing characters thoughts, passionate kiss, physician, body snatching, crashing through a window, backhand slap, starts with narration, barefoot woman, chase, voice over narration, hughes md 500 helicopter, dancing a tango, alien creature, door obstructed by a chair, suicide, mirror, u turn, close up of eyes, death, sickle, motorcycle riding, parasite, narrated by character, machete, alien invasion, solar mirror, dehydration, caught in the rain, kiss, wheat field, based on young adult novel, helicopter, cave, two word title, camera shot of feet, canteen, hiding underwater, killed by friendly fire, desert, based on novel]"
The Worlds End,"[pub, car dealership, gore, fear, apocalypse, deception, cigarette smoking, forest, clone, end of the world, attempted murder, black comedy, woods, foot chase, blood, one day, bar fight, motorcycle, brawl, motorcycle cop, surrealism, train station, giant robot, loss of friend, electromagnetic pulse, homage, teetotaler, hit with a chair, business executive, severed head, part of trilogy, profanity, construction site, product placement, alcoholic, sex in toilet, present day, ripped in half, london england, u""breaking a bottle over someones head"", ice cream, torso cut in half, fight, severed arm, sword, campfire, blood splatter, murder, small town, improvised weapon, severed hand, satire, alcoholics anonymous, fist fight, title appears in writing, car accident, friendship, year 1990, alien, inanimate object comes to life, absurdism, reference to the sisters of mercy, exploding building, hand to hand combat, nightclub, brother sister relationship, drunkenness, scar, blue blood, violence, group of friends, decapitation, heavy drinking, f word, obscene finger gesture, midlife crisis, self mutilation, suspense, bartender, paranoia, british, u""character repeating someone elses dialogue"", teacher, death, lesbian, robot, estranged friend, shotgun, third part, martial arts, water, slacker, singing in a car, cell phone, mixed martial arts, alien invasion, urination, suspicion, fight in the restroom, realtor, severed leg, car crashing through a window, secret room, femme fatale, drug addict, beaten to death, beer, beating, male camaraderie, fire, toilet, mind control, no opening credits, slow motion scene, crushed head, dancing, genetic engineering, deoxyribonucleic acid, escape, chase, title spoken by character, surprise ending]"
Philomena,"[convent, reference to jane russell, mother son relationship, confessional, gay republican, reporter, forgiveness, ireland, washington d.c., spin doctor, reference to tony blair, human interest story, flashback, home video, catholic, luxury hotel, romantic novel, child selling, laundry, church, unemployment, teenage pregnancy, lincoln memorial washington d.c., nun, one word title, gay son, cemetery, class differences, adoption, reference to jayne mansfield, writer, aids, reference to ronald reagan, based on true story, character name in title, title spoken by character]"
21 & Over,"[21st birthday, college student, beer, lens flare, critically bashed, college dropout, 21 year old, hit with a door, gay kiss, topless female nudity, infirmary, bonfire, vomit, sorority girl, hit with a bar stool, throwing darts, raised middle finger, police station, kicked in the crotch, party, falling from height, chinese american, masturbation, lesbian kiss, pistol, reference to o.j. simpson, bare chested male, air horn, drinking game, body landing on a car, passed out drunk, pubic hair, stealing a car, asian american, beer keg, sorority, f word, written by director, bar, jewish, urination, male frontal nudity, nude fight, human branding, drunkenness, golf cart, revenge, masked woman, reference to elvis presley, fat man, slow motion scene, male wearing bra, cell phone, latina, tampon, spanking, male rear nudity, character says i love yo, bechdel test failed, breakdancing, u""character repeating someone elses dialogue"", car chase, mechanical bull, beads, hit with a baseball bat, friendship, music festival, university, reference to cameron diaz, nonlinear timeline, reference to spiderman, beer pong, punched in the face, buffalo, pep rally, teddy bear, foot chase, female sitting on a toilet, marijuana joint, reference to facebook, sorority pledge, taxi driver, father son relationship, camera focus on female butt, doctor, number in title]"
Escape Plan,"[prison, prisoner, prison warden, prison guard, betrayal, cargo ship, security test, helicopter, prison gang, doctor, sextant, prison riot, prison escape, gun fight, isolation cell]"
Don Jon,"[church, watching porn, porn, car, pornography, friend, new jersey, road rage, movie theater, italian american, tissue, family argument, friendship, cunnilingus, rating, internet pornography, semen stain, profanity, cross, catholic, night school, prayer, blow job, friendship between men, death of husband, family relationships, woman on top, man wearing towel, facebook, watching tv, oral sex, first date, kiss, orgasm, caught masturbating, dry humping, u""lords prayer"", lying, stain, watching a video on a computer, college student, argument, gay slur, family dinner, kissing, male masturbation, condom, masturbating in front of computer, f word, driving, mirror, singing in a car, confession, manipulation, religious, emotional immaturity, break up, crossing self, masturbation, breaking a car window, male female relationship, nightclub, classroom, backpack, singing in a car, exercising, fight, catholic priest, marijuana, hail mary, confessional, sex scene, bare chested male, genuflecting, voice over narration, caught watching pornography, basketball, weightlifting, boyfriend girlfriend relationship, bathtub, sex addict, dancing, older woman younger man relationship, penance, rhyme in title, gym, princess costume, priest, father son relationship, reference to tivo, sex addiction, cleaning, pornography addict, sit ups, baby, dating, sign of the cross, narration, redhead, date, sex in car, sex talk, commercial, making a bed, actor director writer, religion, wife beater, non traditional college student, sex on couch, one night stand, crying, push ups, birthday party, death of son, character name in title, title spoken by character]"
The Incredible Burt Wonderstone,"[magician, vegas, no opening credits, birthday party, sword, how to video, sex in bed, falling on another person, retired, allergy medicine, las vegas nevada, building demolition, old school magic, condom, mentor, one dollar bill, woman changing clothes, rabbit, pants pulled down, broken ankle, massage, letterman jacket, tradition versus modernity, male in a bathtub, passionate kiss, kissing while having sex, walking over hot coals, asthma medicine, magic kit, charlatan, card trick, slapstick, hiding under a bed, vomiting, cheat, ice sculpture, love interest, chocolate cake, lincoln head cent, scene during end credits, reference to criss angel, washed up star, hundred dollar bill, puppy, stitching own wound, u""newtons cradle"", desensitization, autographed baseball, showdown, bully, blonde wig, queen of hearts, bare chested male, testosterone, masochist, flash forward, punched in the face, year 1982, cake mix, neglectful father, broken rib, reference to justin bieber, u""ballys las vegas"", character name in title]"
