The Wolverine,"[samurai, japan, japanese, wolverine, funeral, woods, yakuza, sword, immortality, soldier, death, nightmare, japanese soldier, samurai sword, character says thank yo, supernatural power, mercy killing, train station, forest, strangulation, based on comic, venom, hit with a chair, shot in the chest, research facility, ambush, no title at beginning, prostitute, young version of character, prisoner of war, power armor, no opening credits, drugged drink, female warrior, arranged marriage, stabbed in the stomach, fountain pen, rain, ninja army, honor, number 13, healing, character repeating someone else's dialogue"", prequel, haunted by the past, character says i love yo, ronin, loner, drunkenness, rainstorm, pub, canadian, mecha, sword fight, main character shot, catfight, world war two veteran, second part, mutant, dream sequence, gash in the face, falling from height, parasite, heart, ex soldier, regeneration, kiss of death, hallucination, suicide attempt, shaving beard, helicopter, bug, oncologist, threatened with a knife, fistfight, stabbed in the neck, ninja, news report, snow, action heroine, jumping off a roof, female assassin, thug, egomaniac, thunder, bodyguard, self mutilation, swimming pool, ghost, hand to hand combat, hanged woman, fugitive, robot suit, animal killing, laboratory, armor, hostage, suicide, last will and testament, seppuk, head butt, bar, based on comic book, flashback, press interview, stabbed in the chest, poisoned arrow, mountain, good versus evil, sister sister relationship, nagasaki japan, cameo, kendo, prisoner of war camp, wisecrack humor, villa, shot in the leg, poison, uzi, spin off sequel, assassin, canada, fight on train roof, heiress, toxin, bar fight, mixed martial arts, tunnel, anti hero, private jet, blizzard, stabbed in the arm, bare chested male, interracial kiss, father son relationship, corrupt official, goat, tough girl, hand through chest, chase, shot to death, atomic explosion, shot in the back, world war two, female fighter, airplane, premarital sex, interracial relationship, tattoo, superhero, killing an animal, grandfather granddaughter relationship, on the run, thrown from a train, spit in the face, katana sword, super villain, tree cutting, restroom, martial arts, body scanner, female samurai, opening action scene, atomic bombing, impalement, crushed to death, arrow, x rayed skeleton, faked death, broken leg, culture clash, tokyo japan, kimono, robot, fight on a train roof, babe scientist, scar, fist fight, media, mafia, claw, train, cave, father daughter relationship, machine gun, elevator, burned alive, near death experience, female killer, neck breaking, temple, stabbed in the hand, dark past, two word title, murder, monk, villainess, kettle, motorcycle, chopstick, ak 47, rescue, canadian superhero, limousine, fish out of water, scene during end credits, fight, blood, cat, x ray, grizzly bear, hotel, reluctant hero, dark hero, lens flare, tokyo, media coverage, breaking a bottle over someone's head"", seaside, bilingualism, red hair, stabbed in the throat, marvel comics, stabbed in the back, drifter, cheating fianc\xe9, x men, assassination attempt, stabbed to death, brawl, pistol, hypodermic needle, electrocution, look in the mirror, hunter, action hero, guilt, foot chase, violence, nuclear explosion, revenge, one man army, shotgun, engaged couple, shaving, love interest, phone conversation, stabbed in chest, fighter plane, surprise during end credits, femme fatale, escape, friend, fighting atop train, self sacrifice, stylized violence, kidnapping, falling to death, falling into swimming pool, infection, conspiracy, loss of loved one, snake woman, thrown through a window, kiss, self healing, scientist, subtitles, love hotel, bullet train, seeing the future, shot with an arrow, washroom, crossbow, rifle, atom bomb, drug dealer, burnt face, warrior, gangster, axe, atomic bomb victim, kidnapper, sequel, veterinarian, hitman, shot in the shoulder, subway, explosion, chopping wood, billionaire, showdown, suspense, apple, healing power, subtitled scene, scan, year 1945, orphan, airport, thrown off a balcony, greed, tough guy, stabbed in the leg, bear, burned to death, man slaps a woman, shot in the arm, crime boss, organized crime, spin off, chain, poison dart, knife, bow and arrow, defense secretary, character name in title, title spoken by character, surprise ending,]"
American Hustle,"[fbi agent, mafia, con artist, lens flare, manipulation, lesbian kiss, bilingualism, nightclub, side boob, police investigation, butt slap, breaking a window, camden new jersey, punched in the face, year 1978, adultery, strip club, box office hit, scheme, nonlinear timeline, bar, fraud, pistol, murder, husband wife relationship, museum, flashback, character repeating someone else's dialogue"", arrest, organized crime, private jet, father son relationship, microwave, 1970s, fake accent, briefcase full of money, two word title, freeze frame, reference to meyer lansky, bribery, wire fraud, written by director, beating, critically acclaimed, politician, forgery, scam, shot to death, painting, mother son relationship, stripper, sting operation, mobster, bare chested male, shot in the back, deception, fire, young version of character, hair curlers, divorce, casino, dry cleaners, entrapment, character says i love yo, adopted son, subtitled scene, cleavage, disguise, party, mayor, bag over head, based on true story']"
Anchorman 2: The Legend Continues,"[sea world, fame, axe, road trip, husband wife relationship, severed hand, san diego california, interracial relationship, crack cocaine, job promotion, close up of eyes, freeze frame, mother son relationship, knife in the head, brawl, slow motion scene, bar, winnebago, written by director, funeral, interview, bat, australian, blindness, camera focus on female butt, apartment, jealousy, photographer, sequel, dolphin, scene after end credits, character repeating someone else's dialogue"", woman slaps a man, ignorance, hit with a baseball bat, ghost, news spoof, interracial kiss, manhattan new york city, ray gun, dog, news report, news anchor, cat, friendship, green screen, name change, subtitled scene, suicide attempt, anchorman, butter, character says i love yo, shark, werewolf, beach, psychic, painting, flute, character's point of view camera shot"", soul, minotaur, singing, canadian, car chase, hanged man, cemetery, ice skating, scene during opening credits, interracial sex, reference to the brady bunch, eye surgery, commercial, shark attack, supernatural power, restaurant, explosion, underwater scene, journalism, trident, reference to michael jackson, bare chested male, news reporter, family dinner, fired from the job, african american, lighthouse, reference to margaret thatcher, newsroom, wedding, nonlinear timeline, scorpion, bet, condom, employer employee relationship, hit in the crotch, lingerie, written by star, car crash, reference to o.j. simpson, year 1980, rivalry, father son relationship, motorcycle, year 1979, transformation, piano recital, piano playing, cameo, flashback, absurdism, telling someone to shut up, bowling ball, stupidity, reference to cher, character name in title,]"
G.I. Joe: Retaliation,"[gi joe, president, tracking device, london england, burned alive, prisoner, boat chase, murder, battlefield, tokyo japan, temple, reference to bono, avalanche, gun f, north korea, betrayal, sword fight, drone, defector, press conference, apprentice, fundraiser, explosive, flare gun, redemption, punctuation in title, exploding motorcycle, double cross, dog tag, dna, maximum security prison, foot chase, desert, shootout, virginia, stranded in the desert, falling from height, security guard, chain link fence, falling from height, party, underwater scene, master of disguise, violence, high tech, rescue, stabbed in the chest, jumping from height, nuclear missile, politician, soldier, group name in title, motorcycle, corpse, face mask, firefly, traitor, hit by a car, playing a video game, mercenary, terrorist, voice over narration, sniper, tank, reference to ryan seacrest, computer cracker, 50 calibre machine gun, kinect, based on comic book, missile launch, nuclear threat, himalayas, prison escape, shot in the back, female soldier, tied to a chair, opening action scene, machine gun, mixed martial arts, impostor, exploding building, knife fight, shot in the head, falling to death, missile, shot to death, reference to george s. patton, general, coup d'\xe9tat"", stabbed to death, laptop computer, ex soldier, army, sequel, satellite, obscene finger gesture, weapon of mass destruction, sniper rifle, character repeating someone else's dialogue"", conspiracy, hidden gun, london eye, evil politician, american abroad, returning character with different actor, u.s. president, factory, terrorist group, rescue mission, injection, chase, flashback, shot in the chest, falling down stairs, news report, germany, based on tv series, based on toy, silencer, pistol, explosion, 3 dimensional, friendship, humvee, healing, parkour, blood, throwing star, korean soldier, tough girl, bombardment, media coverage, terrorism, limousine, parachute, three man chimney climb, fight, house of parliament london, showdown, reference to johnny cash, handcuffs, special forces, knife, dual wield, exploding car, helmet, deoxyribonucleic acid, sword, mexican standoff, undercover, on the run, hummer, mountain, masked man, nanotechnology, boxing ring, lens flare, frame up, brawl, armored car, terrorist plot, kinect for xbox 360, pentagon, subterranean, bodyguard, tough guy, exploding tank, washington d.c., dictator, female warrior, monastery, bomb, mass destruction, shot in the arm, nuclear warhead, revenge, attack, young version of character, hiding underwater, white house, secret service agent, monk, exploding boat, stylized violence, self mutilation, bare chested male, hdtv, zip line, commando, impalement, punching bag, gatling gun, big ben london, blindness, security camera, secret service, massacre, briefcase, covert operation, framed for murder, summit, gymnasium, torture, u. s. marines dress uniform, well, ambush, assassination attempt, target shooting, woman changing clothes, reference to miley cyrus, martial arts, assault rifle, action hero, prison, cliff, red dress, thick accent, c 130 hercules, good versus evil, night vision goggles, playing dead, cryogenics, warrior, female ninja, dna analysis, based on cartoon, megalomaniac, southern accent, cover up, commando mission, masked woman, bulletproof vest, ah 64 apache helicopter, grenade, snow, commando raid, master apprentice relationship, kidnapping, boat, returning character killed off, nuclear explosion, race against time, world domination, interrogation, uzi, washington monument, fistfight, character's point of view camera shot"", battle, ninja, grenade launcher, pakistan, rocket launcher, self destruction, prison guard, power outage, training, destruction of city, military, hand to hand combat, surveillance, prison warden, beating, airboat, walkie talkie, hostage, kicked in the face, deception, british, ak 47, airplane, death, dancing, bridge, exploding body, disguise, bunker, cell phone, survival, action heroine, xbox 360, duplicity, punched in the chest, commando unit, mute, knocked out, binoculars, assassin, no opening credits, target practice, american flag, cnn reporter, bo staff, held at gunpoint, stabbed in the head, based on comic, candle, slow motion scene, helicopter, hand grenade, slow motion explosion, woman wearing a red dress, korean, period in title, kicked in the stomach, punched in the face, coming out of retirement, death of friend, character name in title, surprise ending']"
Cloudy with a Chance of Meatballs 2,"[food, inventor, island, orangutan, scientist, altered version of studio logo, monkey, wilhelm scream, pun, boat, naivety, fisherman, doublecross, satire, father son relationship, kiss, hologram, sequel, fishing, surrealism']"
Now You See Me,"[bank, fbi, magician, interpol, illusionist, heist, investigation, fbi agent, money, arrest, distraction, millionaire, card trick, jackhammer, street entertainer, mansion, ferry, robbery, claim in title, pistol, hypodermic needle, money falling from air, car accident, tracking device, bridge, robin hood plot, street magician, foot chase, piranha, wiretapping, interrogation room, police chase, chicago illinois, betrayal, tarot card, deception, rooftop, mardi gras, swat team, fireplace, key, handcuffs, mentalist, casino, private jet, newspaper headline, police, playing card, magician's assistant"", lock pick, bank vault, las vegas nevada, warehouse, conspiracy, cold reading, news report, security guard, security camera, police interrogation, secret room, brawl, sniper rifle, magic act, wild goose chase, safe, disguise, post hypnotic suggestion, cell phone, abandoned apartment, fight, stage magician, escape, carousel, car chase, teleportation, garbage chute, hologram, surveillance, no opening credits, flashback, stealing a car, bus, benefactor, hypnotist, tied feet, knife throwing, knife, bank robbery, female agent, fist fight, magic trick, faked death, hypnotism, junkyard, escape artist, machine gun, media coverage, car crash, desert, revenge, fairground, airplane, knocked out, secret society, letter, pickpocket, sleight of hand, paris france, chase, jail cell, frame up, injection, blood, new orleans louisiana, misdirection, parking garage, fireworks, armored truck, money falling through the air, sniper, secret plan, black comedy, new york city, exploding car, stage show, police investigation, surprise ending,]"
Lee Daniels' The Butler,"[white house, civil rights movement, civil rights, butler, hotel, 1950s, domestic servant, u.s. president, father son relationship, drinking problem, black panther party, reference to malcolm x, cotton plantation, reference to barack obama, ku klux klan, death of wife, 2008 presidential election, military funeral, activism, white gloves, prejudice, vietnam war, two word title, based on newspaper article, washington d.c., riot, selma alabama, voice over narration, funeral, nashville tennessee, estranged son, n word, 1980s, tuxedo, rape, freedom rider, student activist, 1960s, prison, freedom bus, breaking and entering, protest, 1970s, marriage, injustice, racism, african american, apartheid, kennedy assassination, sit in, birmingham alabama, death of father']"
The Hangover Part III,"[prison, friend, shot in the chest, home invasion, punched in the face, stolen car, penthouse, director cameo, decapitation, returning character killed off, caesar's palace las vegas"", killing an animal, scene during opening credits, sledgehammer, deception, tuxedo, dentist, dog collar, shot to death, body in a trunk, running a car off the road, los angeles california, severed head, tijuana mexico, las vegas nevada, friendship, flashback, rooster, reference to billy joel, police station, head butt, part of trilogy, lens flare, third part, soiling pants, thailand, bare chested male, scene during end credits, bag over head, robbery, character says i love yo, husband wife relationship, threatened with a knife, smothered with a pillow, escaped convict, pistol, gold, man with glasses, car crash, prostitute, sequel, mini van, critically bashed, pawnshop, father son relationship, wedding, on the run, masked man, pharmacy, funeral, monkey, written by director, pregnancy, syringe, murder, shot in the back, boy, criminal, eating dog food, cell phone, falling from height, kidnapping, topless female nudity, limousine, breast implant, subtitled scene, brother in law brother in law relationship, heart attack, male frontal nudity, finger gun, road trip, foot chase, base jumping, parachute, letter, giraffe, group of friends, singing, prison escape, slow motion scene, f word, karaoke bar, gas station, character repeating someone else's dialogue"", impersonating a police officer, pharmacist, prison riot, black humor, betrayal, mother daughter relationship, desert, intervention, drugged drink, drugged food, knocked out, dead dog, death of father,]"
Epic,"[forest, queen, teenager, scientist, quest, dog, warrior, slug, giant, father daughter relationship, good versus evil, one word title, flying bat, snail, riding a bird, miniature person, no opening credits, parchment, pun, insect, full moon, moon light, teenager, fantasy world, bat, teenage girl, moon, video camera, magic, talking animal, bird, shrinking, moonlight, plant, jump, ipod, decay, bird rider, no title at beginning, deer, surveillance camera, bud, death of queen, mouse, little people, based on book']"
Captain Phillips,"[pirate, captain, ship, somali, hijacking, maersk alabama, capture, lifeboat, u.s. navy, money, cargo ship, black african, thinness, two word title, kenya, commando unit, heroism, raid, survival, kidnapping, horn of africa, emotional shock, desperation, modern day pirate, blood, ship hijacking, sickbay, safe, hostage negotiation, racism, anguish, hero, merchant marine, warship, fight, sailor, fear, ship crew, teenage boy, hostage situation, oman, listening device, extortion, captive, rifle, ship captain, duty, honor, navy seal, piracy, tension, male tied up, sniper, poverty, based on memoir, survivor, grief, automatic rifle, fisherman, bravery, suspense, blindfold, year 2009, military helicopter, terrorist, terrorism, death threat, somalian pirate, based on true story, based on book, character name in title, title spoken by character']"
Jackass Presents: Bad Grandpa,"[grandson, jackass, eight year old, child beauty pageant, north carolina, male stripper, 86 year old, hidden camera, funeral home, funeral, convenience store, skype, flashback, restaurant, casket, subtitled scene, death of wife, death of grandmother, singing in a car, hit in the crotch, vending machine, african american man, golf course, lincoln nebraska, dead body, stripping, motel, strip club, character repeating someone else's dialogue"", slow motion scene, margarita, fish, bong, man crying, shouting, father in law son in law antipathy, beauty pageant, male nudity, bingo game, briefs, boy dressed as a girl, soda machine, flatulence, magic trick, argument, male underwear, scene during end credits, underage drinking, thrown from a bridge, wedgie, son in law, father son relationship, written by star, gas station, disposing of a dead body, pick up line, fight, post office, motorcycle, little boy, microphone, vomit, broken window, grandfather grandson relationship, prank, bridge, hotel room, drive thr, african american woman, bingo parlor, wedding, raised middle finger, bare chested male, beer, grandfather, white briefs, airbag, corpse, prayer, stunt, outtakes during end credits, interview, male frontal nudity, cross dressing, shopping cart, coffin, character says i love yo, candid camera, garage sale, old man, st. louis, father daughter relationship, flirting, sequel, shoplifting, father in law son in law relationship, reporter, dead woman, crying man, sign, thrown through a window, blender, fishing pole, hotel, tennessee, body in a trunk, fishing, knoxville tennessee, pub, bingo, adult bookstore, motorcycle gang, undressing, biker gang, st. louis missouri, testicles, male rear nudity, title spoken by character']"
Pacific Rim,"[kaij, pilot, creature, robot, scientist, portal, ocean, apocalypse, pacific ocean, co pilot, attack, battle, monster, sea, final battle, combat, giant monster, fight, bridge, giant robot, gatling gun, exposed brain, twin brother, retired, four star general, death, machine gun, scream, australia, homage, cafeteria, ladder, dystopia, shotgun, hologram, media coverage, sikorsky hh 3 jolly green giant, military base, timebomb, blockbuster, end of the world scenario, sword, metal detector, sikorsky hh 53 jolly green giant, trembling, deoxyribonucleic acid, united nations, eyeglasses, rampage, year 2020, redemption, bare chested male, flashback, construction site, nosebleed, basketball game, russian, corpse, evacuation, fishing boat, soldier, future, news report, navigation map, inside the mind, snow, stick fight, army general, scene during end credits, explosion, killed in action, good versus evil, saving the world, self sacrifice, cannon, box office flop, giant creature, no opening credits, resistance, military, super computer, cloning, airlift, adopted daughter, black marketeer, heavy rain, stick, red shoe, resistance fighter, suit of armor, nuclear explosion, two word title, exploding car, what happened to epilogue, hong kong, hidden room, monster movie, respect, mercenary, epic, sydney australia, newton's cradle"", fist fight, wormhole, overhaul, child in peril, vomit, exploding truck, exploding body, cane, death of brother, manila philippines, torso cut in half, 2020s, dog, training, boat, escape pod, skull, robot suit, year 2017, nerd, lightning, stabbed in the chest, threatened with a knife, voice over narration, swing, ship, mind meld, american, laboratory, flare gun, fighter jet, father son relationship, general, nuclear reactor, clone, destruction of city, black market, san francisco california, underwater scene, australian, golden gate bridge, unity, seattle washington, shoe, technician, plane crash, girl in danger, collapsing building, memory, pregnant, revenge, aircraft carrier, pendulum, mind reading, wheelchair, fall from height, alaska, marshal, chinese, coming out of retirement, broken glass, bunker, walled city, acid, electromagnetic pulse, fictional war, watching news on tv, genetic engineering, brother brother relationship, place name in title, power outage, battlefield, storm at sea, pistol, sleeve tattoo, electrocution, alien race, exploding building, exploding plane, eaten alive, hong kong bay, flood, violence, kendo, lockheed martin boeing f 22 raptor, helicopter, outer space, alien invasion, ice, knife, rainstorm, nuclear bomb, brawl, shipping container, mecha, english bulldog, fistfight, pilot ejects, surprise during end credits, rescue, military officer, exploding bridge, japanese, scare, artificial intelligence, severed arm, factory, death of son']"
This Is the End,"[apocalypse, party, rapture, end of the world, celebrity, death, sleeping in a bathtub, decapitation, monster, library, chaos, gay slur, magic mushroom, water, hiding in a closet, falling through the floor, falling to death, racial slur, barbecue, earthquake, pistol, hit on the head with a rock, phallic symbol, exploding helicopter, actor, urination, kitchen, raised middle finger, kicked in the face, satire, car set on fire, male frontal nudity, no opening credits, drugged drink, actor director writer, parody, exploding car, claim in title, black comedy, knife, hit with a baseball bat, self parody, movie poster, hit by a car, lens flare, man with glasses, giant creature, cannibal, painting, character says i love yo, fire, singing, masturbation, skull, finger cut, reference to george clooney, explosion, giant, car crash, crude humor, falling from height, crushed head, saint, self referential, friends who hate each other, fellatio, burned alive, eaten alive, airport, hit by a truck, burned to death, panic, bitten in the face, actor playing himself, demon, looting, baseball bat, person on fire, loss of friend, sinkhole, match, porn magazine, male rape, vomit, supernatural, butt slap, woman slaps a man, self sacrifice, ecstasy, ecstasy the drug, prayer, sex slave, impalement, money falling through the air, cannibalism, falling down stairs, news report, escape, actress playing herself, face slap, marijuana, heaven, car accident, based on short film, scatological humor, bare chested male, f word, male rear nudity, rape, helicopter crash, severed nose, canadian, halo, beating, thrown through a window, giant monster, chased by a demon, demonic possession, reference to the rapture, blood spatter, character repeating someone else's dialogue"", exorcism, bathtub, demon rape, crushed to death, ascending to heaven, helicopter, friendship, eye gouging, blood splatter, jumping through a window, cell phone, erection, basement, breakfast, pipe smoking, chase, marijuana joint, hallucination, montage, cocaine, mansion, damnation, tied to a bed, reference to lindsay lohan, exploding body, drunkenness, character's point of view camera shot"", homosexual, cameo, video diary, axe, severed arm, blood, los angeles california, prop gun, severed head, gay stereotype, home invasion, fast motion scene, siege, reference to the backstreet boys, video camera, stabbed in the leg, cigarette smoking, cross, selfishness, chainsaw, reference to sandra bullock, survival, shotgun, slow motion scene, reference to satan, gore, fall from height, reference to god, ensemble cast, convenience store, redemption, beer, recreational vehicle, actress, foot chase, knife throwing, reference to new kids on the block, film within a film, drinking urine, gun in mouth, creature, bible, hollywood california, punched in the face, character name in title,]"
The Wolf of Wall Street,"[fbi, corruption, stockbroker, wealth, party, bahamas, italy, yacht, vomit, troubled marriage, london england, character repeating someone else's dialogue"", wedding, husband wife relationship, nonlinear timeline, no opening credits, banker, corporate fraud, anal sex, long island new york, gay orgy, goldfish, motivational speaker, infidelity, bare chested male, quaalude, baby, drink thrown into someone's face"", lawyer, manhattan new york city, driving under the influence, divorce, female frontal nudity, american abroad, voice over narration, fellatio, cartoon on tv, pool party, gay sex, mustache, drug dealer, financial ruin, blood on face, woman crying, wearing a wire, choking, beating, bag of money, animal in title, falling down stairs, reporter, boat captain, pay phone, satire, car crash, helicopter, father son relationship, white collar crime, dysfunctional marriage, blow job in a car, sex in an airplane, attempted bribery, domestic violence, cocaine, fbi agent, punched in the face, breaking the fourth wall by talking to the audience, dominatrix, excess, slow motion scene, gay character, mansion, male frontal nudity, flashback, sex in an elevator, title appears in writing, business ethics, pregnant woman, talking during sex, female rear nudity, butt slap, gay slur, drug addiction, sex, tapped phone, wall street manhattan new york city, interrupted sex, hidden camera, cheating on wife, topless female nudity, breaking the fourth wall, financial deregulation, shaving head, interrogation, drunkenness, male nudity, black comedy, male rear nudity, briefcase full of money, vulgarity, man punching a woman, sex standing up, punched in the stomach, money laundering, debauchery, threesome, raised middle finger, exploding helicopter, midget, heart attack, freeze frame, masturbation, sex in public, argument, prostitute, private investigator, storm, title at the end, crack cocaine, blood spatter, geneva switzerland, caught masturbating, brooklyn new york city, bachelor party, police officer, new york city, stock market, drug addict, based on book, based on true story, title spoken by character,]"
Olympus Has Fallen,"[white house, secret service, terrorist, secret service agent, bunker, rescue, terrorist attack, car accident, speaker of the house, pentagon, air attack, shot in the arm, homeland security, exploding plane, automatic weapon, shot in the back, shot in the shoulder, animal killing, commando raid, commando mission, warrior, one day, mercenary, ak 47, yellow peril, oval office, car hanging from a bridge, beating, gash in the face, kung f, one against many, sniper, self destruct, die hard scenario, washington d.c., murder of a police officer, punched in the face, knife, race against time, punched in the stomach, subjective camera, security camera, ignoring advice, government agent, held at gunpoint, rocket launcher, media coverage, gore, shot through a window, shot to death, north korea, blood, father son relationship, faked death, hostile takeover, secret panel, stabbed to death, head bashed in, shot point blank, falling from height, boxing, secret passage, shot in the forehead, pledge of allegiance, politician, bridge, surface to air missle, press conference, murder of an innocent person, secretary of defense, hand to hand combat, foot chase, car falling off a bridge, gatling gun, snow, nuclear missile, stabbed in the head, neck breaking, surveillance, husband wife relationship, security guard, christmas, battlefield, action violence, martial arts, fight, nuclear terrorism, lockheed martin boeing f 22 raptor, missile, dogfight, tough guy, anti hero, execution, massacre, stabbed in the forehead, presidential cabinet, severed arm, masked man, pistol, rogue agent, whispering, shot in the head, patriotism, one man army, police escort, prime minister, infiltrator, bodyguard, shot multiple times, special forces, u.s. president, shot through a wall, guard dog, man punching a woman, terrorist plot, nurse, exploding car, murder, assassin, armored car, anti aircraft gun, exploding body, airplane shot down, secret tunnel, street shootout, military, stabbed in the chest, female assassin, terrorism, emergency room, subtitled scene, multiple car acccident, character repeating someone else's dialogue"", commando, strangulation, filmed killing, betrayal, handcuffs, unlikely hero, general, sadist, mixed martial arts, slow motion scene, washington monument, terrorist group, stabbed in the back, fictional war, rooftop, uh 60 blackhawk helicopter, character's point of view camera shot"", soldier, aircraft carrier, bomb, blood splatter, night vision, throat slitting, interrogation, police officer shot in the chest, u.s. air force, assault rifle, machine gun, death, escape, silencer, fist fight, exploding bus, treason, machismo, knife fight, corpse, brawl, sparring, chaos, boxing ring, drone, u.s. army, hostage, underground bunker, mass death, vice president, violence, disguise, evil man, shooting a police officer, f word, bazooka, ambulance, death of wife, crushed to death, exploding building, hand grenade, deception, uzi, kicked in the chest, exploding airplane, torture, shot in the stomach, exploding helicopter, action hero, rpg, bulletproof vest, bare chested male, showdown, gas mask, fbi, garbage truck, body count, m 16, knife attack, helicopter, car crash, explosion, fistfight, beaten to death, traitor, hostage situation, falling down stairs, police officer killed, shootout, cable tie, bell oh 58 kiowa helicopter, helicopter crash, stabbed through the chin, humvee, christmas present, commando unit, heavy rain, news report, bound and gagged, motorcade, child in peril, kidnapping, american flag, c 130 hercules, launch code, killing an animal, nuclear threat, driving in snow, shot in the foot, plane crash, guilt, bag over head, swat team, surprise attack, secret passageway, shot in the leg, christmas tree, stylized violence, hospital, sadism, wisecrack humor, death of first lady, cigarette smoking, sniper rifle, national guard, suicide bomber, claim in title, ex special forces, newscast, chase, flashback, gunfight, threatened with a knife, stabbed in the leg, combat, stabbed in the neck, tuxedo, camp david, gas grenade, battle, shot in the chest, death of mother, title spoken by character,]"
Lone Survivor,"[navy seal, mountain, director cameo, knife, terrorism, grenade, stabbed to death, helicopter crash, helicopter, farmer, scene during opening credits, night vision, bare chested male, goat, written by director, camaraderie, dancing, air force base, explosion, severed finger, male bonding, blood splatter, subtitled scene, ak 47, american abroad, shot to death, gash in the face, nonlinear timeline, shot in the forehead, shot in the back, lens flare, friendship between men, muscular, character repeating someone else's dialogue"", stabbed in the chest, river, shot in the head, assault rifle, falling from height, underwater scene, shrapnel, forest, shot in the foot, flashback, shot in the leg, shot in the stomach, pistol, shot in the arm, year 2005, foot race, rocket propelled grenade, soldier, trail of blood, argument, navy sea air and land force, two word title, photograph, satellite phone, death, afghanistan, battle, character's point of view camera shot"", shot in the chest, self sacrifice, child in peril, shootout, slow motion scene, taliban, blood on face, murder, racial slur, shot in the shoulder, decapitation, blood, falling down a hill, terrorist, death of friend, based on book, based on true story,]"
42,"[baseball player, brooklyn dodgers, african american, racism, baseball, petition, baseball game, 1940s, minor league baseball, verbal abuse, baseball hat, baseball movie, sports hero, digit in title, written by director, sports writer, spring training, athlete, racial segregation, bechdel test failed, baseball star, hate mail, major league baseball, desegregation, husband wife relationship, hero, home run, baseball team, number as title, breakthrough hero']"
Elysium,"[president, space station, thief, radiation, future, factory, secretary of defense, earth viewed from space, breaking a mirror, exploding head, devastated landscape, nun, grenade launcher, stabbed in the hand, hospital, social commentary, bound and gagged, shaky cam, death, vomit, marijuana joint, surgery, helicopter, shotgun, tough guy, mother daughter relationship, class conflict, punched in the face, one percenter, written by director, sick child, power armor, class differences, 2100s, illegal immigrant, subtitled scene, armory, dark future, tragic hero, swimming pool, megacorporation, blockbuster, crash landing, interracial relationship, betrayal, year 2159, hostage, murder, orphan, blood spatter, head ripped off, gore, christ allegory, mercenary, bodyguard, regeneration, machismo, los angeles california, main character dies, ak 47, face blown off, robot, young version of character, pistol, man kills woman, unlikely hero, character repeating someone else's dialogue"", warrior, sword, heist, slow motion scene, dark hero, bilingualism, ex convict, stabbed in the stomach, race against time, exploding body, flashback, corrupt official, tattoo, healing, employer employee relationship, robbery, child murder, exploding car, leukemia, assassin, terminal illness, ecological disaster, falling from height, space shuttle, violence, stabbed to death, stabbed in the chest, man punching a woman, fugitive, spacecraft, spaceship crash, home invasion, exploding ship, lifting person in air, shootout, coup, martial arts, death of hero, sociopath, flash drive, futuristic, little girl, machine gun, death of protagonist, surveillance, shot to death, south african, explosion, mansion, head blown off, shot in the head, gun battle, secret agent, brawl, title appears in writing, security camera, no opening credits, grenade, overpopulation, machete, spaceship, place name in title, artificial intelligence, 22nd century, one word title, stabbed in the neck, computer hacker, allegory, orphanage, deportation, radiation poisoning, looking at self in mirror, cyberpunk, billionaire, chase, hand grenade, forcefield, explosive, bus, bare chested male, fight the system, slum, android, parole officer, impalement, knife, shot in the back, self sacrifice, stabbed with glass, smuggler, on the run, fight, lens flare, anti hero, shot in the chest, fist fight, child in peril, body armor, 2150s, dystopia, nurse, advanced technology, broken arm, outer space, death of friend, death of child, independent film, title spoken by character, surprise ending']"
Planes,"[plane, underdog, air race, veteran, around the world, propeller airplane, airfield, moonlight serenade, airport, crop duster, aircraft carrier, studio logo segues into film, racing, air crash, altered version of studio logo, anthropomorphic vehicle, fighter plane, serenade, mountain range, aircraft tractor, crash landing, acrophobia']"
